id	name	label	resource	description	synonyms	pmids	taxid	xrefs	raw_id
MONDO:0004941	eosinophilia-myalgia syndrome	Disease	MONDO	A complex systemic syndrome with inflammatory and autoimmune components that affect the skin, fascia, muscle, nerve, blood vessels, lung, and heart. Diagnostic features generally include eosinophilia, myalgia severe enough to limit usual activities of daily living, and the absence of coexisting infectious, autoimmune or other conditions that may induce eosinophilia. Biopsy of affected tissue reveals a microangiopathy associated with diffuse inflammation involving connective tissue. (From Spitzer et al., J Rheumatol Suppl 1996 Oct;46:73-9; Blackburn wd, Semin Arthritis Rheum 1997 Jun;26(6):788-93) [MESH:D016603]	L-tryptophan induced EMS|syndrome with inflammatory and autoimmune components that affect the skin, fascia, muscle, nerve, blood vessels, lung, and heart|eosinophilia myalgia syndrome|EMS|severe muscle pain and abnormally high eosinophils			ICD9:710.5|EFO:1001316|GARD:0006345|ICD-9:710.5|SCTID:95416007|DOID:998|MESH:D016603	MONDO:0004941
MONDO:0013062	long QT syndrome 12	Disease	MONDO	Any long QT syndrome in which the cause of the disease is a mutation in the SNTA1 gene. [MONDO:patterns/disease_series_by_gene]	long QT syndrome type 12|long QT syndrome 12|LQT12|long QT syndrome caused by mutation in SNTA1|SNTA1 long QT syndrome			MESH:C567842|OMIM:612955|UMLS:C2751830|DOID:0110653|ORDO:101016|Orphanet:101016	MONDO:0013062
MONDO:0032775	neurodevelopmental disorder with seizures and speech and walking impairment	Disease	MONDO		NEURODEVELOPMENTAL DISORDER WITH SEIZURES AND SPEECH AND WALKING IMPAIRMENT|NEDSSWI			OMIM:618480	MONDO:0032775
MONDO:0030701	autoimmune cardiomyopathy	Disease	MONDO	An autoimmune form of cardiomyopathy. [MONDO:patterns/autoimmune]				DOID:0040095	MONDO:0030701
MONDO:0020120	skeletal muscle disorder	Disease	MONDO	A disease involving the skeletal muscle tissue. [MONDO:patterns/location_top]	disorder of skeletal muscle tissue|disease or disorder of skeletal muscle tissue|disease of skeletal muscle tissue|skeletal muscle tissue disease or disorder|skeletal muscle tissue disease			MESH:D009135|MedDRA:10028641|UMLS:C1533847|Orphanet:206634|Orphanet:98472|ORDO:98472|SCTID:75047002|ORDO:206634	MONDO:0020120
MONDO:0014162	infantile hypertrophic cardiomyopathy due to MRPL44 deficiency	Disease	MONDO	Infantile hypertrophic cardiomyopathy due to MRPL44 deficiency is a rare mitochondrial oxidative phosphorylation disorder with complex I and IV deficiency characterized by hypertrophic cardiomyopathy, hepatic steatosis with elevated liver transaminases, exercise intolerance and muscle weakness. Neuro-opthalmological features (hemiplegic migraine, Leigh-like lesions on brain MRI, pigmentary retinopathy) have been reported later in life. [Orphanet:352563]	COXPD16|combined oxidative phosphorylation deficiency 16|combined oxidative phosphorylation deficiency type 16|combined oxidative phosphorylation defect type 16|MRPL44 combined oxidative phosphorylation deficiency|combined oxidative phosphorylation deficiency caused by mutation in MRPL44			Orphanet:352563|GARD:0012892|UMLS:C3809339|ORDO:352563|DOID:0111469|OMIM:615395	MONDO:0014162
MONDO:0014332	hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency	Disease	MONDO		carbonic anhydrase 5A deficiency, hyperammonemia due to|carbonic anhydrase VA deficiency|CA-VA deficiency|mitochondrial carbonic anhydrase va deficiency|CA5AD|hyperammonemia due to carbonic anhydrase VA deficiency|hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency|carbonic anhydrase VA deficiency, hyperammonemia due to			GARD:0013201|ORDO:401948|OMIM:615751|UMLS:C3810404|SCTID:764456001|Orphanet:401948	MONDO:0014332
MONDO:0010740	taurodontism, microdontia, and dens invaginatus	Disease	MONDO		taurodontism, microdontia, and dens invaginatus			MESH:C536947|GARD:0010068|OMIM:313490|UMLS:C1839235	MONDO:0010740
MONDO:0010570	craniofrontonasal syndrome	Disease	MONDO	An X-linked malformation syndrome characterized by facial asymmetry (particularly orbital), body asymmetry, midline defects (hypertelorism, frontal bossing, broad grooved or bifid nasal tip, cleft lip and/or palate, high arched palate), skeletal anomalies (clavicle pseudoarthrosis, coronal craniosynostosis, various digital and limb anomalies including syndactyly, clinodactyly of the 5th finger, broad thumbs) and ectodermal dysplasias (dental anomalies, grooved nails, wiry hair). Contrary to most X-linked disorders, females are much more severely affected whereas males are asymptomatic or present with a mild phenotype, frequently only displaying hypertelorism. [Orphanet:1520]	craniofrontonasal dysostosis|CFNS|CFND|craniofrontonasal dysplasia, X-linked dominant|craniofrontonasal dysplasia|craniofrontonasal syndrome			UMLS:C0220767|MESH:C536456|ORDO:1520|Orphanet:1520|OMIM:304110|DOID:14737|SCTID:715421009|GARD:0001578	MONDO:0010570
MONDO:0017887	renal cell carcinoma associated with neuroblastoma	Disease	MONDO	Renal cell carcinoma that develops in patients who are long-term survivors of childhood neuroblastoma. [NCIT:P378]	renal cell cancer associated with neuroblastoma|renal cell carcinoma associated with neuroblastoma|renal cell carcinoma after neuroblastoma			ORDO:319314|NCIT:C100051|Orphanet:319314|UMLS:C3272295	MONDO:0017887
MONDO:0018305	chronic granulomatous disease	Disease	MONDO	Chronic granulomatous disease (CGD) is a rare primary immunodeficiency, mainly affecting phagocytes, which is characterized by an increased susceptibility to severe and recurrent bacterial and fungal infections, along with the development of granulomas. [Orphanet:379]	granulomatous disease, chronic|Quie syndrome|chronic septic granulomatosis|CGD|congenital dysphagocytosis|Bridges-Good syndrome			NCIT:C26788|Orphanet:379|UMLS:C0018203|MedDRA:10008906|SCTID:387759001|GARD:0006100|MESH:D006105|DOID:3265|OMIMPS:306400|ORDO:379	MONDO:0018305
MONDO:0019405	facial onset sensory and motor neuronopathy	Disease	MONDO	Facial onset sensory and motor neuronopathy is characterised initially by paraesthesia and numbness in the region of the trigeminal nerve distribution, which later progresses to involve the scalp, neck, upper trunk and upper limbs. Onset of motor manifestations occurs later with cramps, fasciculations, dysphagia, dysarthria, muscle weakness and atrophy. This syndrome has been described in four males and appears to be a slowly progressive neurodegenerative disease. [Orphanet:85162]	FOSMN syndrome|facial onset sensorimotor neuronopathy syndrome|facial onset sensory and motor neuronopathy syndrome			Orphanet:85162|UMLS:CN206118|GARD:0012036|SCTID:723306004|ORDO:85162	MONDO:0019405
MONDO:0005906	peritonsillar abscess	Disease	MONDO	An abscess that develops in the space surrounding one or both palatine tonsils. [NCIT:C128322]	quinsy			UMLS:C0031157|ICD-9:475|SCTID:15033003|NCIT:C128322|MESH:D000039|ICD9:475|ICD10CM:J36|EFO:0007429	MONDO:0005906
MONDO:0015813	primary cutaneous marginal zone B-cell lymphoma	Disease	MONDO	Extranodal lymphoma of lymphoid tissue associated with mucosa that is in contact with exogenous antigens. Many of the sites of these lymphomas, such as the stomach, salivary gland, and thyroid, are normally devoid of lymphoid tissue. They acquire mucosa-associated lymphoid tissue (malt) type as a result of an immunologically mediated disorder. [MESH:D018442]	Primary cutaneous marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue|marginal zone B cell lymphoma of skin|salt lymphoma|C-MALT|skin-associated lymphoid tissue lymphoma|Primary cutaneous marginal zone lymphoma of mucosa-associated lymphoid tissue|Primary cutaneous marginal zone B cell lymphoma of mucosa-associated lymphoid tissue|PCMZL|cutaneous Immunocytoma|marginal zone B cell lymphoma of the skin			UMLS:C1275321|SCTID:404140004|ORDO:178536|NCIT:C7230|Orphanet:178536	MONDO:0015813
MONDO:0054740	blepharocheilodontic syndrome 1	Disease	MONDO	Any blepharo-cheilo-odontic syndrome in which the cause of the disease is a mutation in the CDH1 gene. [MONDO:patterns/disease_series_by_gene]	clefting, ectropion, and conical teeth|elschnig syndrome|CDH1 blepharo-cheilo-odontic syndrome|BCDS1|blepharocheilodontic syndrome 1|ectropion, Inferior, with cleft 51P and/Or palate|Lagophthalmia with bilateral cleft 51P and palate|BCD syndrome|blepharocheilodontic syndrome|blepharo-cheilo-odontic syndrome caused by mutation in CDH1			OMIM:119580|DOID:0080345	MONDO:0054740
MONDO:0016913	partial deletion of the long arm of chromosome 15	Disease	MONDO		partial monosomy 15q|monosomy 15q|partial deletion of chromosome 15q|chromosome 15q deletion|15q deletion|deletion 15q|15q monosomy|partial monosomy of the long arm of chromosome 15|partial deletion of the long arm of chromosome type 15|partial monosomy of chromosome 15q			Orphanet:262119|GARD:0001746|MESH:C538038|ORDO:262119	MONDO:0016913
MONDO:0006292	malignant mesothelioma	Disease	MONDO	A malignant neoplasm of the pleura or peritoneum, arising from mesothelial cells. It is associated with exposure to asbestos. [NCIT:C4456]	mesothelioma, somatic|malignant mesothelioma (disease)|malignant mesothelioma|MESOM|advanced malignant mesothelioma|diffuse malignant mesothelioma|malignant tumor of mesothelium|malignant mesothelial tumor|asbestos-related malignant mesothelioma|malignant neoplasm of mesothelium|malignant mesothelial neoplasm|malignant neoplasm of the mesothelium|mesothelioma, malignant|malignant tumor of the mesothelium			ICDO:9050/3|ORDO:50251|HP:HP:0100001|UMLS:C0345967|MESH:C562839|ICD9:199.1|HP:0100001|GARD:0007026|Orphanet:50251|ICD-9:199.1|OMIM:156240|EFO:1000355|DOID:1790|UMLS:C0278752|SCTID:109378008|MedDRA:10027406|NCIT:C4456|UMLS:C1332338	MONDO:0006292
MONDO:0006462	thyroid gland diffuse large B-cell lymphoma	Disease	MONDO	A diffuse large B-cell lymphoma primarily involving the thyroid gland. [NCIT:C6046]	diffuse large B-cell lymphoma of thyroid|thyroid gland diffuse large B-cell lymphoma|diffuse large B-cell lymphoma of the thyroid gland|thyroid diffuse large B-cell lymphoma|diffuse large B-cell lymphoma of the thyroid|primary thyroid gland diffuse large B-cell lymphoma|diffuse large B-cell lymphoma of thyroid gland			NCIT:C6046|UMLS:C1336749|EFO:1000587	MONDO:0006462
MONDO:0006019	yaws	Disease	MONDO	An endemic, infectious, nonvenereal disease in humans that presents mainly in children younger than 15 years. The disease occurs primarily in warm, humid, tropical areas of Africa, Asia, South America, and Oceania, among poor rural populations where conditions of overcrowding and poor sanitation prevail. Infection with Treponema pertenue, a subspecies of Treponema pallidum, causes the disease. [NCIT:P378]	Bouba|frambesia|frambesia tropica|Treponema pertenue infection|frambosie|polypapilloma tropicum|endemic treponematoses|thymosis|Treponema pallidum subsp. pertenue disease or disorder|Treponema pallidum subsp. pertenue caused disease or disorder|Treponema pallidum subsp. pertenue infectious disease			UMLS:C0043388|GARD:0007913|DOID:10371|ICD-9:102.7|ICD9:102.7|NCIT:C41353|ICD10CM:A66|MESH:D015001|EFO:0007548|SCTID:70647001|ICD-9:102|ICD-9:102.9|ICD9:102|ICD9:102.9	MONDO:0006019
MONDO:0002870	tricuspid valve insufficiency	Disease	MONDO	The backflow of blood from the right ventricle into the right atrium, owning to imperfect functioning/insufficiency of the tricuspid valve. [NCIT:P378]	tricuspid regurgitation|tricuspid insufficiency|insufficiency, tricuspid|tricuspid valve regurgitation|tricuspid incompetence			SCTID:111287006|MESH:D014262|NCIT:C50842|DOID:4080|UMLS:C0040961	MONDO:0002870
MONDO:0003970	gastric fundus carcinoma	Disease	MONDO	A carcinoma that arises from epithelial cells of the fundus of stomach. [https://orcid.org/0000-0002-6601-2165]	fundus of stomach carcinoma|cancer of the gastric fundus|cancer of fundus of stomach|gastric fundus (stomach) cancer|carcinoma of the gastric fundus|carcinoma of gastric fundus|cancer of gastric fundus|carcinoma of the fundus of the stomach|carcinoma of fundus of stomach|gastric fundus cancer|cancer of the fundus of the stomach			DOID:6700|NCIT:C8398|UMLS:C0345799|SCTID:254555008	MONDO:0003970
MONDO:0030947	neurodegeneration, childhood-onset, with hypotonia, respiratory insufficiency, and brain imaging abnormalities	Disease	MONDO		CONRIBA|neurodegeneration, childhood-onset, hypotonia, respiratory insufficiency and brain imaging abnormalities			Orphanet:610573|ORDO:610573|OMIM:619173	MONDO:0030947
MONDO:0036918	punctate acrokeratoderma freckle-like pigmentation	Disease	MONDO					ORDO:99710|Orphanet:99710	MONDO:0036918
MONDO:0019202	myxofibrosarcoma	Disease	MONDO	A malignant fibroblastic neoplasm arising from the soft tissue. It is characterized by the presence of spindle-shaped cells, cellular pleomorphism, thin-walled blood vessels, fibrous septa, and myxoid stroma. [NCIT:C6496]	fibromyxosarcoma|myxoid malignant fibrous histiocytoma|myxofibrosarcoma|MFS|myxoid fibrous histiocytoma|myxoid MFH			Orphanet:79105|DOID:0080534|ORDO:79105|SCTID:253042009|ICDO:8811/3|MedDRA:10066948|ONCOTREE:MFS|NCIT:C6496	MONDO:0019202
MONDO:0019032	X-linked intellectual disability with isolated growth hormone deficiency	Disease	MONDO		MRGH			Orphanet:67045|ORDO:67045|UMLS:C1848068|ICD10CM:E23.0	MONDO:0019032
MONDO:0015270	butyrylcholinesterase deficiency	Disease	MONDO	Butyrylcholinesterase (BChE) deficiency is a metabolic disorder characterised by prolonged apnoea after the use of certain anaesthetic drugs, including the muscle relaxants succinylcholine or mivacurium and other ester local anaesthetics. The duration of the prolonged apnoea varies significantly depending on the extent of the enzyme deficiency. [Orphanet:132]	Acholinesterasemia|Suxamethonium sensitivity|succinylcholine sensitivity|apnea, postanesthetic|butyrylcholinesterase deficiency, fluoride-resistant, Japanese type|hypocholinesterasemia, fluoride-resistant, Japanese type|apnea, postanesthetic, susceptibility to, due to BCHE deficiency|butyrylcholinesterase deficiency|pseudocholinesterase E1|BCHED|pseudocholinesterase deficiency|cholinesterase 2 deficiency			MESH:C537417|GARD:0007482|OMIM:617936|ICD9:289.89|ORDO:132|SCTID:191397007|Orphanet:132|UMLS:C1283400|ICD-9:289.89	MONDO:0015270
MONDO:0024572	immunodeficiency-related disorder	Disease	MONDO	A non-neoplastic or neoplastic disorder that develops in a patient with immunodeficiency. Representative examples include AIDS-related disorders and disorders that develop following organ transplantation. [NCIT:C35686]	immunodeficiency-related disorder|Immunodepression-related disorder|Immunosuppression-related disorder|Immunosuppression disorders			UMLS:C1334159|NCIT:C35686	MONDO:0024572
MONDO:0000492	chronic venous insufficiency	Disease	MONDO	Chronic form of venous insufficiency (disease). [MONDO:patterns/chronic]	chronic venous insufficiency (disease)|venous insufficiency (disease), chronic			DOID:0050853|EFO:0007940|UMLS:C1306557	MONDO:0000492
MONDO:0016370	Marchiafava-Bignami disease	Disease	MONDO	Marchiafava Bignami disease is defined by characteristic demyelination of the corpus callosum (erosion of the protective covering of nerve fibers joining the 2 hemispheres of the brain). The disease seems to most often affect severe and chronic alcoholics in their middle or late adult life. Early symptoms may include depression, paranoia, psychosis, or dementia. Seizures are common, and hemiparesis, aphasia, abnormal movements, and ataxia may sometimesprogress to coma and/or death. The cause of Marchiafava Bignami disease, including the potential role of nutritional deficiency, remains unknown. Improvement and recovery of some individuals has been reported. Treatment focuses on nutritional support and rehabilitation from alcoholism. [https://rarediseases.info.nih.gov/diseases/6971/marchiafava-bignami-disease]	chronic Marchiafava-Bignami syndrome|metabolic bone disease|metabolic bone disorder|MBD|Marchiafava Bignami disease|acute Marchiafava-Bignami disease			SCTID:386766007|ICD9:341.8|EFO:1001809|MedDRA:10026828|NCIT:C97045|ICD-9:341.8|MESH:D054319|ORDO:221074|UMLS:C0238265|Orphanet:221074|GARD:0006971	MONDO:0016370
